10122510171572,EURINR 25 Oct 17 109.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17109.75PE,10,12,1572,EURINR,25,109.75,PE,101200000025,None,0,0.0
10122510171679,EURINR 25 Oct 17 110.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17110.5CE,10,12,1679,EURINR,25,110.5,CE,101200000025,None,0,0.0
10122510171682,EURINR 25 Oct 17 110.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17110.5PE,10,12,1682,EURINR,25,110.5,PE,101200000025,None,0,0.0
10122510172222,USDINR 25 Oct 17 88.625 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1788.625CE,10,12,2222,USDINR,1,88.625,CE,10120000001,None,0,0.0
10122510172237,USDINR 25 Oct 17 88.625 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1788.625PE,10,12,2237,USDINR,1,88.625,PE,10120000001,None,0,0.0
10122510172261,USDINR 25 Oct 17 88.875 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1788.875CE,10,12,2261,USDINR,1,88.875,CE,10120000001,None,0,0.0
10122510172291,USDINR 25 Oct 17 88.875 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1788.875PE,10,12,2291,USDINR,1,88.875,PE,10120000001,None,0,0.0
10122510172340,USDINR 25 Oct 17 94 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1794CE,10,12,2340,USDINR,1,94.0,CE,10120000001,None,0,0.0
10122510172358,USDINR 25 Oct 17 94 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1794PE,10,12,2358,USDINR,1,94.0,PE,10120000001,None,0,0.0
10122510172360,USDINR 25 Oct 17 94.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1794.25CE,10,12,2360,USDINR,1,94.25,CE,10120000001,None,0,0.0
10122510172423,USDINR 25 Oct 17 94.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1794.25PE,10,12,2423,USDINR,1,94.25,PE,10120000001,None,0,0.0
10122510172936,EURINR 25 Oct 17 107.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17107.75CE,10,12,2936,EURINR,25,107.75,CE,101200000025,None,0,0.0
10122510172937,EURINR 25 Oct 17 107.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17107.75PE,10,12,2937,EURINR,25,107.75,PE,101200000025,None,0,0.0
10122510173013,GBPINR 25 Oct 17 108.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:GBPINR25O17108.75CE,10,12,3013,GBPINR,26,108.75,CE,101200000026,None,0,0.0
10122510173036,EURINR 25 Oct 17 FUT,16,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17FUT,10,12,3036,EURINR,25,-1.0,XX,101200000025,None,0,0.0
10122510173045,GBPINR 25 Oct 17 FUT,16,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:GBPINR25O17FUT,10,12,3045,GBPINR,26,-1.0,XX,101200000026,None,0,0.0
10122510173046,JPYINR 25 Oct 17 FUT,16,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:JPYINR25O17FUT,10,12,3046,JPYINR,27,-1.0,XX,101200000027,None,0,0.0
10122510173065,USDINR 25 Oct 17 FUT,16,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O17FUT,10,12,3065,USDINR,1,-1.0,XX,10120000001,None,0,0.0
10122510173069,GBPINR 25 Oct 17 108.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:GBPINR25O17108.75PE,10,12,3069,GBPINR,26,108.75,PE,101200000026,None,0,0.0
10122510173072,GBPINR 25 Oct 17 109 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:GBPINR25O17109CE,10,12,3072,GBPINR,26,109.0,CE,101200000026,None,0,0.0
10122510173103,GBPINR 25 Oct 17 109 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:GBPINR25O17109PE,10,12,3103,GBPINR,26,109.0,PE,101200000026,None,0,0.0
10122510173108,GBPINR 25 Oct 17 109.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:GBPINR25O17109.25CE,10,12,3108,GBPINR,26,109.25,CE,101200000026,None,0,0.0
10122510173109,JPYINR 25 Oct 17 65.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:JPYINR25O1765.5CE,10,12,3109,JPYINR,27,65.5,CE,101200000027,None,0,0.0
10122510173112,JPYINR 25 Oct 17 65.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:JPYINR25O1765.5PE,10,12,3112,JPYINR,27,65.5,PE,101200000027,None,0,0.0
10122510173252,EURINR 25 Oct 17 108.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17108.75CE,10,12,3252,EURINR,25,108.75,CE,101200000025,None,0,0.0
10122510173305,GBPINR 25 Oct 17 109.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:GBPINR25O17109.25PE,10,12,3305,GBPINR,26,109.25,PE,101200000026,None,0,0.0
10122510173352,EURINR 25 Oct 17 95.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1795.5CE,10,12,3352,EURINR,25,95.5,CE,101200000025,None,0,0.0
10122510173359,EURINR 25 Oct 17 108.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17108.75PE,10,12,3359,EURINR,25,108.75,PE,101200000025,None,0,0.0
10122510173360,EURINR 25 Oct 17 109 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17109CE,10,12,3360,EURINR,25,109.0,CE,101200000025,None,0,0.0
10122510173428,EURINR 25 Oct 17 95.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1795.5PE,10,12,3428,EURINR,25,95.5,PE,101200000025,None,0,0.0
10122510173436,EURINR 25 Oct 17 95.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1795.75CE,10,12,3436,EURINR,25,95.75,CE,101200000025,None,0,0.0
10122510173442,EURINR 25 Oct 17 95.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1795.75PE,10,12,3442,EURINR,25,95.75,PE,101200000025,None,0,0.0
10122510173445,EURINR 25 Oct 17 96 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796CE,10,12,3445,EURINR,25,96.0,CE,101200000025,None,0,0.0
10122510173452,EURINR 25 Oct 17 96 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796PE,10,12,3452,EURINR,25,96.0,PE,101200000025,None,0,0.0
10122510173527,EURINR 25 Oct 17 96.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796.25CE,10,12,3527,EURINR,25,96.25,CE,101200000025,None,0,0.0
10122510173528,EURINR 25 Oct 17 96.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796.25PE,10,12,3528,EURINR,25,96.25,PE,101200000025,None,0,0.0
10122510173541,EURINR 25 Oct 17 96.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796.5CE,10,12,3541,EURINR,25,96.5,CE,101200000025,None,0,0.0
10122510173544,EURINR 25 Oct 17 96.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796.5PE,10,12,3544,EURINR,25,96.5,PE,101200000025,None,0,0.0
10122510173584,EURINR 25 Oct 17 96.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796.75CE,10,12,3584,EURINR,25,96.75,CE,101200000025,None,0,0.0
10122510173585,EURINR 25 Oct 17 96.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1796.75PE,10,12,3585,EURINR,25,96.75,PE,101200000025,None,0,0.0
10122510173586,EURINR 25 Oct 17 97 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797CE,10,12,3586,EURINR,25,97.0,CE,101200000025,None,0,0.0
10122510173618,EURINR 25 Oct 17 97 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797PE,10,12,3618,EURINR,25,97.0,PE,101200000025,None,0,0.0
10122510173619,EURINR 25 Oct 17 97.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797.25CE,10,12,3619,EURINR,25,97.25,CE,101200000025,None,0,0.0
10122510173652,EURINR 25 Oct 17 97.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797.25PE,10,12,3652,EURINR,25,97.25,PE,101200000025,None,0,0.0
10122510173655,EURINR 25 Oct 17 97.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797.5CE,10,12,3655,EURINR,25,97.5,CE,101200000025,None,0,0.0
10122510173656,EURINR 25 Oct 17 97.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797.5PE,10,12,3656,EURINR,25,97.5,PE,101200000025,None,0,0.0
10122510173658,EURINR 25 Oct 17 97.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797.75CE,10,12,3658,EURINR,25,97.75,CE,101200000025,None,0,0.0
10122510173721,EURINR 25 Oct 17 97.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1797.75PE,10,12,3721,EURINR,25,97.75,PE,101200000025,None,0,0.0
10122510173722,EURINR 25 Oct 17 98 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798CE,10,12,3722,EURINR,25,98.0,CE,101200000025,None,0,0.0
10122510173730,EURINR 25 Oct 17 98 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798PE,10,12,3730,EURINR,25,98.0,PE,101200000025,None,0,0.0
10122510173731,EURINR 25 Oct 17 98.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798.25CE,10,12,3731,EURINR,25,98.25,CE,101200000025,None,0,0.0
10122510173732,EURINR 25 Oct 17 98.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798.25PE,10,12,3732,EURINR,25,98.25,PE,101200000025,None,0,0.0
10122510173848,USDINR 25 Oct 17 87.625 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1787.625CE,10,12,3848,USDINR,1,87.625,CE,10120000001,None,0,0.0
10122510173849,USDINR 25 Oct 17 87.625 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1787.625PE,10,12,3849,USDINR,1,87.625,PE,10120000001,None,0,0.0
10122510173850,USDINR 25 Oct 17 87.875 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1787.875CE,10,12,3850,USDINR,1,87.875,CE,10120000001,None,0,0.0
10122510173855,USDINR 25 Oct 17 87.875 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1787.875PE,10,12,3855,USDINR,1,87.875,PE,10120000001,None,0,0.0
10122510173871,USDINR 25 Oct 17 88.125 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1788.125CE,10,12,3871,USDINR,1,88.125,CE,10120000001,None,0,0.0
10122510173913,USDINR 25 Oct 17 88.125 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1788.125PE,10,12,3913,USDINR,1,88.125,PE,10120000001,None,0,0.0
10122510173950,EURINR 25 Oct 17 108 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17108CE,10,12,3950,EURINR,25,108.0,CE,101200000025,None,0,0.0
10122510173955,EURINR 25 Oct 17 108 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17108PE,10,12,3955,EURINR,25,108.0,PE,101200000025,None,0,0.0
10122510174014,EURINR 25 Oct 17 98.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798.5CE,10,12,4014,EURINR,25,98.5,CE,101200000025,None,0,0.0
10122510174015,EURINR 25 Oct 17 98.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798.5PE,10,12,4015,EURINR,25,98.5,PE,101200000025,None,0,0.0
10122510174019,EURINR 25 Oct 17 98.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798.75CE,10,12,4019,EURINR,25,98.75,CE,101200000025,None,0,0.0
10122510174023,EURINR 25 Oct 17 98.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1798.75PE,10,12,4023,EURINR,25,98.75,PE,101200000025,None,0,0.0
10122510174024,EURINR 25 Oct 17 99 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799CE,10,12,4024,EURINR,25,99.0,CE,101200000025,None,0,0.0
10122510174029,EURINR 25 Oct 17 99 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799PE,10,12,4029,EURINR,25,99.0,PE,101200000025,None,0,0.0
10122510174049,USDINR 25 Oct 17 93 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1793CE,10,12,4049,USDINR,1,93.0,CE,10120000001,None,0,0.0
10122510174050,USDINR 25 Oct 17 93 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1793PE,10,12,4050,USDINR,1,93.0,PE,10120000001,None,0,0.0
10122510174051,USDINR 25 Oct 17 93.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1793.25CE,10,12,4051,USDINR,1,93.25,CE,10120000001,None,0,0.0
10122510174052,USDINR 25 Oct 17 93.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1793.25PE,10,12,4052,USDINR,1,93.25,PE,10120000001,None,0,0.0
10122510174062,USDINR 25 Oct 17 93.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1793.5CE,10,12,4062,USDINR,1,93.5,CE,10120000001,None,0,0.0
10122510174077,EURINR 25 Oct 17 99.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799.25CE,10,12,4077,EURINR,25,99.25,CE,101200000025,None,0,0.0
10122510174078,EURINR 25 Oct 17 99.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799.25PE,10,12,4078,EURINR,25,99.25,PE,101200000025,None,0,0.0
10122510174079,USDINR 25 Oct 17 93.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:USDINR25O1793.5PE,10,12,4079,USDINR,1,93.5,PE,10120000001,None,0,0.0
10122510174098,EURINR 25 Oct 17 99.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799.5CE,10,12,4098,EURINR,25,99.5,CE,101200000025,None,0,0.0
10122510174101,EURINR 25 Oct 17 99.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799.5PE,10,12,4101,EURINR,25,99.5,PE,101200000025,None,0,0.0
10122510174111,EURINR 25 Oct 17 99.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799.75CE,10,12,4111,EURINR,25,99.75,CE,101200000025,None,0,0.0
10122510174112,EURINR 25 Oct 17 99.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O1799.75PE,10,12,4112,EURINR,25,99.75,PE,101200000025,None,0,0.0
10122510174134,EURINR 25 Oct 17 100 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17100CE,10,12,4134,EURINR,25,100.0,CE,101200000025,None,0,0.0
10122510174135,EURINR 25 Oct 17 100 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17100PE,10,12,4135,EURINR,25,100.0,PE,101200000025,None,0,0.0
10122510174136,EURINR 25 Oct 17 100.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17100.25CE,10,12,4136,EURINR,25,100.25,CE,101200000025,None,0,0.0
10122510174138,EURINR 25 Oct 17 100.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17100.25PE,10,12,4138,EURINR,25,100.25,PE,101200000025,None,0,0.0
10122510174193,EURINR 25 Oct 17 100.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17100.5CE,10,12,4193,EURINR,25,100.5,CE,101200000025,None,0,0.0
10122510174194,EURINR 25 Oct 17 100.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17100.5PE,10,12,4194,EURINR,25,100.5,PE,101200000025,None,0,0.0
10122510174263,EURINR 25 Oct 17 109 PE,19,1,0.0025,,0900-1700|1815-1915:,2025-10-10,1760684400,NSE:EURINR25O17109PE,10,12,4263,EURINR,25,109.0,PE,101200000025,None,0,0.0
