1210000000500052,BHANSALI ENGINEERING POLYMERS,50,1,0.01,INE922A01025,0915-1530|1815-1915:,2025-11-10,,BSE:BEPL-B,12,10,500052,BEPL,500052,-1.0,XX,1210000000500052,None,0,0.0
1210000000500058,BIHAR SPONGE IRON LTD.,50,1,0.01,INE819C01011,0915-1530|1815-1915:,2025-11-10,,BSE:BIHSPONG-X,12,10,500058,BIHSPONG,500058,-1.0,XX,1210000000500058,None,0,0.0
1210000000500059,BIL VYAPAR LIMITED,50,1,0.01,INE071A01013,0915-1530|1815-1915:,2025-11-10,,BSE:BILVYAPAR-B,12,10,500059,BILVYAPAR,500059,-1.0,XX,1210000000500059,None,0,0.0
1210000000500060,Birla Cable Limited,50,1,0.05,INE800A01015,0915-1530|1815-1915:,2025-11-10,,BSE:BIRLACABLE-B,12,10,500060,BIRLACABLE,500060,-1.0,XX,1210000000500060,None,0,0.0
1210000000500067,BLUE STAR LTD.,0,1,0.05,INE472A01039,0915-1530|1815-1915:,2025-11-10,,BSE:BLUESTARCO-A,12,10,500067,BLUESTARCO,500067,-1.0,XX,1210000000500067,None,0,0.0
1210000000500068,DISA INDIA LTD.,50,1,0.05,INE131C01011,0915-1530|1815-1915:,2025-11-10,,BSE:DISAQ-B,12,10,500068,DISAQ,500068,-1.0,XX,1210000000500068,None,0,0.0
1210000000500069,QUEST CAPITAL MARKETS LIMITED,50,1,0.05,INE418C01012,0915-1530|1815-1915:,2025-11-10,,BSE:QUESTCAP-X,12,10,500069,QUESTCAP,500069,-1.0,XX,1210000000500069,None,0,0.0
1210000000500074,BPL LTD.,50,1,0.01,INE110A01019,0915-1530|1815-1915:,2025-11-10,,BSE:BPL-B,12,10,500074,BPL,500074,-1.0,XX,1210000000500074,None,0,0.0
1210000000500078,ORIENTAL AROMATICS LIMITED,50,1,0.05,INE959C01023,0915-1530|1815-1915:,2025-11-10,,BSE:OAL-B,12,10,500078,OAL,500078,-1.0,XX,1210000000500078,None,0,0.0
1210000000500083,CENTURY EXTRUSIONS LTD.,0,1,0.01,INE281A01026,0915-1530|1815-1915:,2025-11-10,,BSE:CENTEXT-T,12,10,500083,CENTEXT,500083,-1.0,XX,1210000000500083,None,0,0.0
1210000000500084,CESC LTD.,0,1,0.05,INE486A01021,0915-1530|1815-1915:,2025-11-10,,BSE:CESC-A,12,10,500084,CESC,500084,-1.0,XX,1210000000500084,None,0,0.0
1210000000500085,CHAMBAL FERTILISERS & CHEMICAL,0,1,0.05,INE085A01013,0915-1530|1815-1915:,2025-11-10,,BSE:CHAMBLFERT-A,12,10,500085,CHAMBLFERT,500085,-1.0,XX,1210000000500085,None,0,0.0
1210000000500086,EXIDE INDUSTRIES LTD.,0,1,0.05,INE302A01020,0915-1530|1815-1915:,2025-11-10,,BSE:EXIDEIND-A,12,10,500086,EXIDEIND,500086,-1.0,XX,1210000000500086,None,0,0.0
1210000000500087,CIPLA LTD.,0,1,0.05,INE059A01026,0915-1530|1815-1915:,2025-11-10,,BSE:CIPLA-A,12,10,500087,CIPLA,500087,-1.0,XX,1210000000500087,None,0,0.0
1210000000500089,DIC INDIA LTD.,50,1,0.05,INE303A01010,0915-1530|1815-1915:,2025-11-10,,BSE:DICIND-B,12,10,500089,DICIND,500089,-1.0,XX,1210000000500089,None,0,0.0
1210000000500092,CRISIL LTD.,0,1,0.05,INE007A01025,0915-1530|1815-1915:,2025-11-10,,BSE:CRISIL-A,12,10,500092,CRISIL,500092,-1.0,XX,1210000000500092,None,0,0.0
